# y_plus_values_1, u_plus_values_1
818.070530, 14.578576
821.177231, 14.585395
824.278764, 14.592142
827.385465, 14.598888
830.492167, 14.605635
833.593699, 14.612333
836.700401, 14.618983
839.801934, 14.625633
842.908635, 14.632283
846.015337, 14.638836
849.116869, 14.645389
852.223571, 14.651967
855.325103, 14.658472
858.431805, 14.664952
861.538507, 14.671433
864.640039, 14.677889
867.746741, 14.684298
870.848273, 14.690706
873.954975, 14.697114
877.061676, 14.703449
880.163209, 14.709761
883.269910, 14.716096
886.371443, 14.722359
889.478144, 14.728622
892.584846, 14.734885
895.686379, 14.741100
898.793080, 14.747291
901.894613, 14.753457
905.001314, 14.759647
908.108016, 14.765741
911.209548, 14.771859
914.316250, 14.777977
917.417782, 14.784022
920.524484, 14.790068
923.631186, 14.796089
926.732718, 14.802110
929.839420, 14.808083
932.940952, 14.814056
936.047654, 14.820029
939.154355, 14.825929
942.255888, 14.831829
945.362589, 14.837730
948.464122, 14.843582
951.570824, 14.849434
954.677525, 14.855261
957.779058, 14.861065
960.885759, 14.866844
963.987292, 14.872624
967.093993, 14.878379
970.200695, 14.884086
973.302227, 14.889793
976.408929, 14.895500
979.510461, 14.901158
982.617163, 14.906817
985.723865, 14.912475
988.825397, 14.918085
991.932099, 14.923671
995.033631, 14.929281
998.140333, 14.934843
1001.247034, 14.940381
1004.348567, 14.945894
1007.455269, 14.951432
1010.556801, 14.956921
1013.663503, 14.962386
1016.770204, 14.967851
1019.871737, 14.973292
1022.978438, 14.978708
1026.079971, 14.984125
1029.186672, 14.989542
1032.293374, 14.994886
1035.394906, 15.000254
1038.501608, 15.005598
1041.608310, 15.010918
1044.709842, 15.016214
1047.816544, 15.021510
1050.918076, 15.026806
1054.024778, 15.032053
1057.131479, 15.037300
1060.233012, 15.042548
1063.339714, 15.047747
1066.441246, 15.052946
1069.547948, 15.058145
1072.654649, 15.063296
1075.756182, 15.068422
1078.862883, 15.073573
1081.964416, 15.078699
1085.071117, 15.083778
1088.177819, 15.088880
1091.279351, 15.093982
1094.386053, 15.099012
1097.487585, 15.104066
1100.594287, 15.109120
1103.700989, 15.114125
1106.802521, 15.119107
1109.909223, 15.124112
1113.010755, 15.129070
1116.117457, 15.134027
1119.224159, 15.138960
1122.325691, 15.143917
1125.432393, 15.148802
1128.533925, 15.153711
1131.640627, 15.158620
1134.747328, 15.163480
1137.848861, 15.168316
1140.955562, 15.173177
1144.057095, 15.178013
1147.163796, 15.182825
1150.270498, 15.187637
1153.372030, 15.192425
1156.478732, 15.197189
1159.580265, 15.201953
1162.686966, 15.206717
1165.793668, 15.211456
1168.895200, 15.216172
1172.001902, 15.220887
1175.103434, 15.225578
1178.210136, 15.230270
1181.316838, 15.234937
1184.418370, 15.239604
1187.525072, 15.244247
1190.626604, 15.248889
1193.733306, 15.253532
1196.840007, 15.258127
1199.941540, 15.262721
1203.048241, 15.267316
1206.149774, 15.271910
1209.256475, 15.276456
1212.363177, 15.281003
1215.464710, 15.285549
1218.571411, 15.290047
1221.672944, 15.294568
1224.779645, 15.299066
1227.886347, 15.303564
1230.987879, 15.308038
1234.094581, 15.312511
1237.196113, 15.316961
1240.302815, 15.321410
1243.409517, 15.325835
1246.511049, 15.330261
1249.617751, 15.334662
1252.719283, 15.339063
1255.825985, 15.343464
1258.932686, 15.347816
1262.034219, 15.352169
1265.140920, 15.356522
1268.242453, 15.360874
1271.349155, 15.365203
