# y_plus_values_1, u_plus_values_1
1952.459669, 1443.176270
1955.593012, 1444.504723
1958.731578, 1445.833176
1961.870145, 1447.149661
1965.003488, 1448.466146
1968.142055, 1449.782631
1971.275398, 1451.091935
1974.413964, 1452.396452
1977.552531, 1453.700969
1980.685874, 1455.000698
1983.824441, 1456.295641
1986.957784, 1457.590583
1990.096350, 1458.883132
1993.234917, 1460.166107
1996.368260, 1461.449081
1999.506827, 1462.732055
2002.640170, 1464.007849
2005.778736, 1465.278855
2008.917303, 1466.549862
2012.050646, 1467.816081
2015.189213, 1469.077513
2018.322556, 1470.338945
2021.461123, 1471.600377
2024.599689, 1472.849841
2027.733032, 1474.099304
2030.871599, 1475.348768
2034.004942, 1476.591051
2037.143509, 1477.828547
2040.282075, 1479.068437
2043.415418, 1480.301145
2046.553985, 1481.529067
2049.687328, 1482.756988
2052.825895, 1483.982516
2055.964461, 1485.198469
2059.097804, 1486.416816
2062.236371, 1487.632770
2065.369714, 1488.841542
2068.508281, 1490.047921
2071.646847, 1491.254300
2074.780190, 1492.453498
2077.918757, 1493.647909
2081.052100, 1494.842320
2084.190667, 1496.036731
2087.329233, 1497.221567
2090.462576, 1498.404010
2093.601143, 1499.588847
2096.739709, 1500.764109
2099.873053, 1501.936977
2103.011619, 1503.109845
2106.144962, 1504.277927
2109.283529, 1505.441220
2112.422095, 1506.604514
2115.555439, 1507.765415
2118.694005, 1508.916741
2121.827348, 1510.068067
2124.965915, 1511.219393
2128.104481, 1512.363538
2131.237825, 1513.502896
2134.376391, 1514.644647
2137.509734, 1515.779218
2140.648301, 1516.911395
2143.786867, 1518.041178
2146.920211, 1519.170962
2150.058777, 1520.288777
2153.192120, 1521.408986
2156.330687, 1522.529195
2159.469253, 1523.639830
2162.602597, 1524.750464
2165.741163, 1525.858705
2168.874506, 1526.962159
2172.013073, 1528.060825
2175.151639, 1529.159492
2178.284983, 1530.255765
2181.423549, 1531.342463
2184.556892, 1532.431555
2187.695459, 1533.520647
2190.834025, 1534.597771
2193.967369, 1535.677289
2197.105935, 1536.754413
2200.239278, 1537.824356
2203.377845, 1538.891906
2206.516411, 1539.959456
2209.649755, 1541.024612
2212.788321, 1542.080193
2215.921664, 1543.138168
2219.060231, 1544.196144
2222.198797, 1545.242151
2225.332141, 1546.288158
2228.470707, 1547.334165
2231.604050, 1548.375385
2234.742617, 1549.411817
2237.881183, 1550.448250
2241.014527, 1551.482289
2244.153093, 1552.509148
2247.286437, 1553.533612
2250.425003, 1554.560470
2253.563569, 1555.577754
2256.696913, 1556.592644
2259.835479, 1557.607535
2262.968823, 1558.617638
2266.107389, 1559.622953
2269.245955, 1560.628269
2272.379299, 1561.633585
2275.517865, 1562.626933
2278.651209, 1563.622674
2281.789775, 1564.616022
2284.928341, 1565.602189
2288.061685, 1566.588356
